$ HOXO_DLS 2011 2017-11-15 by 1_CWMS_weather_station_read_plot_v3.py<6 hours of missing data was deleted, >=6 hours missing data filled with DLS_2011_2015_met.csv,,,,,
1253.500000,23.62,6.45,2.23,5.67,0,761
1253.541670,26.13,6.07,5.81,5.76,0,760
1253.583330,25.31,8.7,6.25,6.1,0,760
1253.625000,26.08,8.04,6.7,5.93,0,760
1253.666670,26.55,7.42,6.7,5.41,0,760
1253.708330,26.01,6.88,7.15,5.06,0,760
1253.750000,25.23,6.39,4.02,5.41,0,759
1253.791670,23.51,4.88,2.23,5.06,0,760
1253.833330,21.56,4.02,3.12,5.06,0,760
1253.875000,19.39,4.72,4.02,5.76,0,760
1253.916670,19.17,7.88,6.25,5.58,0,761
1253.958330,18.1,8.23,5.81,5.58,0,761
1254.000000,13.78,8.3,5.81,5.58,0,761
1254.041670,14.67,7.82,5.81,5.58,0,762
1254.083330,15.43,6.96,6.7,5.76,0,762
1254.125000,13.47,7.22,3.12,5.06,0,762
1254.166670,12.2,7.47,6.7,5.41,0,762
1254.208330,11.46,7.65,8.94,5.41,0,762
1254.250000,14.4,7.92,9.38,5.58,0,763
1254.291670,15.24,9.04,9.38,5.58,0,763
1254.333330,16.56,9.23,9.83,5.76,0,763
1254.375000,18.27,9.42,8.94,5.76,0,763
1254.416670,19.16,9.66,8.94,5.76,0,763
1254.458330,21.17,10.37,8.04,5.93,0,763
1254.500000,20.66,10.28,8.04,5.93,0,763
1254.541670,21.84,10.47,8.94,5.76,0,763
1254.583330,23.51,10.85,8.04,5.58,0,763
1254.625000,24.25,11.06,5.81,5.41,0,762
1254.666670,24.61,11.13,6.7,5.76,0,762
1254.708330,24.16,10.89,8.94,5.41,0,762
1254.750000,23.72,10.65,7.15,5.58,0,761
1254.791670,22.33,11.12,7.6,4.71,0,761
1254.833330,21.3,10.67,5.81,5.06,0,761
1254.875000,20.07,11.07,6.25,5.41,0,763
1254.916670,19.51,10.9,6.7,5.58,0,763
1254.958330,18.57,11.12,4.47,5.58,0,763
1255.000000,17.36,10.87,4.91,5.58,0,763
1255.041670,16.83,10.92,8.94,5.76,0,763
1255.083330,16.4,11.12,6.25,5.76,0,763
1255.125000,12.86,10.5,4.91,5.58,0,764
1255.166670,15.36,11.03,4.02,5.41,0,764
1255.208330,12.53,10.36,7.6,5.58,0,764
1255.250000,15.41,11.23,7.6,5.76,0,764
1255.291670,17.12,11.52,7.15,5.76,0,764
1255.333330,18.84,11.92,6.7,5.76,0,764
1255.375000,21.22,11.63,7.15,5.76,0,764
1255.416670,22.11,12.16,6.7,5.93,0,764
1255.458330,22.91,11.51,8.04,5.76,0,764
1255.500000,23.2,11.6,8.04,5.76,0,763
1255.541670,24.58,11.46,8.04,5.76,0,762
1255.583330,26.02,12.11,7.6,5.58,0,762
1255.625000,25.81,11.95,8.94,5.06,0,761
1255.666670,26.05,11.68,8.04,5.06,0,761
1255.708330,25.57,12.34,7.6,4.88,0,761
1255.750000,25.28,11.31,7.15,4.71,0,760
1255.791670,23.97,10.97,5.81,4.53,0,760
1255.833330,22.81,10.52,9.83,4.36,0,760
1255.875000,21.3,11.59,9.38,4.53,0,761
1255.916670,20.1,12.66,7.6,5.23,0,761
1255.958330,19.3,13.02,4.02,5.23,0,761
1256.000000,17.72,12.77,7.15,4.88,0,761
1256.041670,17.29,12.12,10.28,5.41,0,762
1256.083330,15.88,11.51,8.04,5.23,0,762
1256.125000,15.01,10.86,9.38,5.58,0,762
1256.166670,14.41,10.58,7.6,5.58,0,762
1256.208330,14.35,10.14,7.15,5.58,0,762
1256.250000,15.43,10.07,7.6,5.76,0,763
1256.291670,16.14,9.69,7.15,5.23,0,763
1256.333330,17.18,9.38,7.15,5.58,0,763
1256.375000,17.72,8.7,8.04,5.58,0,763
1256.416670,18.81,9.12,9.83,5.58,0,763
1256.458330,19.11,8.83,11.17,5.58,0,763
1256.500000,19.98,8.98,10.72,5.58,0,762
1256.541670,21.2,9.75,8.04,5.76,0,762
1256.583330,22.28,9.73,8.04,5.58,0,762
1256.625000,22.81,9.27,11.17,5.23,0,761
1256.666670,22.59,9.49,10.72,5.23,0,761
1256.708330,22.62,9.4,8.94,5.23,0,761
1256.750000,22.62,8.91,7.15,5.06,0,760
1256.791670,20.9,8.88,6.25,4.71,0,760
1256.833330,19.15,9.01,7.15,5.23,0,760
1256.875000,18.39,8.88,7.6,4.88,0,761
1256.916670,17.42,8.91,9.83,5.06,0,761
1256.958330,15.67,8.71,9.38,5.06,0,761
1257.000000,14.54,8.6,6.7,5.76,0,761
1257.041670,14.11,8.39,8.04,5.58,0,761
1257.083330,14.11,8.15,7.6,5.58,0,761
1257.125000,13.01,7.88,7.6,5.76,0,762
1257.166670,12.61,7.69,4.47,4.88,0,762
1257.208330,12.07,7.58,8.04,5.58,0,762
1257.250000,12.94,7.75,7.6,5.76,0,762
1257.291670,13.96,7.3,10.28,5.76,0,762
1257.333330,14.53,6.75,11.17,5.76,0,762
1257.375000,16.55,6.27,9.38,5.58,0,762
1257.416670,17.15,5.97,10.28,5.58,0,762
1257.458330,18.46,6.37,10.28,5.06,0,762
1257.500000,19.83,6.83,10.72,5.23,0,762
1257.541670,20.73,7.58,12.51,4.88,0,761
1257.583330,22.55,8.29,10.72,4.88,0,761
1257.625000,22.67,8.11,13.41,4.88,0,761
1257.666670,22.7,7.58,11.62,4.88,0,760
1257.708330,22.36,7.24,9.38,5.06,0,760
1257.750000,21.57,7.66,10.72,5.06,0,760
1257.791670,20.36,7.9,8.94,4.88,0,760
1257.833330,19.16,8.13,6.25,4.71,0,760
1257.875000,18.2,9.06,6.25,4.88,0,760
1257.916670,16.92,9.33,3.12,5.76,0,760
1257.958330,16.46,9.78,2.68,5.58,0,760
1258.000000,14.07,9.21,1.34,4.88,0,760
1258.041670,13,8.65,0,0,0,760
1258.083330,11.69,8.45,5.81,5.76,0,760
1258.125000,11.62,8.28,4.47,5.41,0,760
1258.166670,10.32,8.63,1.34,5.23,0,760
1258.208330,9.51,7.68,0,0,0,760
1258.250000,11.98,8.42,2.68,5.93,0,760
1258.291670,14.35,9.55,2.23,5.93,0,760
1258.333330,16.59,10.5,2.68,5.58,0,760
1258.375000,18.1,10.07,0,0,0,759
1258.416670,20.25,9.42,1.34,0,0,759
1258.458330,21.88,8.21,2.23,2.09,0,759
1258.500000,23.82,5.82,2.23,0.52,0,757
1258.541670,24.99,4.86,0,0,0,757
1258.583330,25.52,6.25,2.68,5.06,0,757
1258.625000,26.65,6.93,4.02,5.23,0,756
1258.666670,27.27,7.8,2.68,5.23,0,755
1258.708330,26.72,9.09,3.12,5.41,0,755
1258.750000,25.45,10.8,4.02,5.58,0,754
1258.791670,22.96,9.4,5.81,5.58,0,754
1258.833330,21.56,8.07,5.81,5.58,0,754
1258.875000,21.17,7.26,5.81,5.58,0,755
1258.916670,17.91,9.69,8.94,5.58,0,755
1258.958330,18.23,9.51,4.47,5.58,0,755
1259.000000,19.05,8.44,5.81,5.58,0,755
1259.041670,14.93,9.53,3.57,5.23,0,755
1259.083330,17.77,9.97,6.25,5.58,0,755
1259.125000,16.26,10.86,7.6,5.41,0,755
1259.166670,15.69,10.66,4.91,5.23,0,755
1259.208330,15.16,10.2,6.7,5.41,0,755
1259.250000,15.3,8.97,10.28,5.41,0,756
1259.291670,14.89,9.27,9.38,5.06,0,756
1259.333330,14.86,8.76,9.38,5.23,0,756
1259.375000,15.09,8.96,8.94,5.06,0,757
1259.416670,16,9.05,8.04,5.58,7.5,756
1259.458330,17.21,9.02,10.72,5.58,0,756
1259.500000,17.57,8.53,8.94,5.41,0,756
1259.541670,18.34,8.8,11.62,5.41,0,756
1259.583330,18.61,8.93,9.38,5.23,0,756
1259.625000,17.9,8.4,10.28,5.06,0,756
1259.666670,18.1,9.56,11.17,4.88,4.4,757
1259.708330,16.14,7.92,8.04,5.23,4.4,757
1259.750000,13.72,10.2,6.7,5.41,4.4,757
1259.791670,13.38,10.05,4.47,5.41,10,757
1259.833330,12.05,10.08,4.91,5.23,10,757
1259.875000,11.38,9.82,5.81,5.41,7.5,757
1259.916670,11.32,10.12,4.47,5.41,2,757
1259.958330,11.39,10.42,4.47,5.23,0,757
1260.000000,11.02,10.7,3.57,5.58,4.4,757
1260.041670,11.27,10.85,4.47,5.41,10,757
1260.083330,11.17,10.87,2.68,4.71,10,757
1260.125000,11.34,10.51,0,0,7.5,757
1260.166670,11.61,10.73,0,0,10,758
1260.208330,11.67,10.35,0,0,10,758
1260.250000,11.81,10.78,1.34,4.53,4.4,758
1260.291670,13.3,11.45,3.57,5.58,10,758
1260.333330,12.86,10.61,4.91,5.58,7.5,758
1260.375000,13.5,10.72,4.47,5.76,7.5,759
1260.416670,15.05,10.91,8.94,5.23,10,759
1260.458330,14.9,10.22,7.6,5.23,2,759
1260.500000,14.77,10.2,5.81,5.23,7.5,760
1260.541670,14.97,9.68,10.28,5.23,10,761
1260.583330,15.17,9.58,11.17,5.06,10,761
1260.625000,14.83,9.2,8.94,5.23,10,761
1260.666670,14.83,9.26,12.96,5.06,2,762
1260.708330,14.66,7.75,11.17,5.06,10,762
1260.750000,14.29,7.63,10.72,5.06,10,762
1260.791670,14.06,7.77,8.04,5.06,10,762
1260.833330,13.92,8.01,6.7,5.23,4.4,762
1260.875000,13.82,8.14,8.04,5.06,7.5,763
1260.916670,13.63,7.65,6.7,5.06,0,763
1260.958330,13.1,6.81,5.81,4.88,4.4,763
1261.000000,12.62,6.75,4.47,5.06,2,763
1261.041670,11.95,6.6,7.6,4.88,0,763
1261.083330,11.88,6.49,4.91,4.88,0,763
1261.125000,12.06,6.77,4.02,5.23,10,763
1261.166670,11.55,6.87,6.7,5.23,10,763
1261.208330,11.72,6.8,7.6,4.88,10,763
1261.250000,11.82,6.85,8.94,4.88,10,763
1261.291670,12.36,6.55,6.7,4.88,7.5,763
1261.333330,12.46,6.5,7.6,4.88,4.4,763
1261.375000,14.55,6.67,7.15,5.06,2,763
1261.416670,14.72,6.11,10.28,5.23,0,763
1261.458330,15.71,6.85,10.28,5.23,0,763
1261.500000,15.37,7.14,10.28,5.23,0,763
1261.541670,16.45,7.53,11.62,5.06,0,762
1261.583330,17.18,7.72,12.96,4.88,0,762
1261.625000,17.86,7.9,12.96,4.88,2,762
1261.666670,17.51,8.3,12.51,5.06,0,761
1261.708330,17.16,8.56,9.38,5.06,0,761
1261.750000,16.01,8.58,7.15,4.88,0,761
1261.791670,15.27,8.71,7.15,4.88,0,760
1261.833330,14.61,8.71,4.91,5.23,0,760
1261.875000,14.48,8.43,6.7,5.41,0,760
1261.916670,14.05,8.36,4.91,5.06,0,760
1261.958330,13.48,8.03,3.12,5.06,0,760
1262.000000,12.94,8,4.02,5.06,0,759
1262.041670,12.94,7.75,4.47,5.23,10,759
1262.083330,13.08,7.71,3.12,5.23,10,759
1262.125000,12.62,7.93,6.25,5.23,10,758
1262.166670,12.72,7.92,6.25,5.41,10,758
1262.208330,12.48,8.09,2.68,5.06,10,758
1262.250000,12.76,8.27,3.12,5.41,10,758
1262.291670,13.57,8.52,6.25,5.06,2,758
1262.333330,15.04,8.97,7.6,5.06,2,758
1262.375000,14.5,8.82,7.15,5.06,2,757
1262.416670,14.52,8.64,6.7,4.88,7.5,757
1262.458330,15.13,8.67,7.15,5.76,7.5,757
1262.500000,15.7,8.86,7.15,5.23,7.5,757
1262.541670,16.41,8.76,7.6,5.23,4.4,757
1262.583330,16.58,8.71,9.83,5.58,4.4,757
1262.625000,15.28,9.81,9.38,5.23,7.5,756
1262.666670,15.16,10.05,9.38,5.23,7.5,756
1262.708330,14.99,9.38,9.38,5.06,7.5,756
1262.750000,15.09,9.57,7.15,4.71,7.5,756
1262.791670,14.28,8.96,6.7,4.88,2,756
1262.833330,13.57,7.93,7.15,5.06,0,756
1262.875000,12.6,6.95,3.57,4.53,0,756
1262.916670,11.93,6.6,3.12,4.36,0,757
1262.958330,11.81,5.63,2.23,4.36,4.4,757
1263.000000,11.57,5.66,7.15,4.88,0,757
1263.041670,10.87,5.1,2.68,5.23,0,757
1263.083330,10.43,4.6,5.81,4.88,0,757
1263.125000,10.27,4.66,6.25,4.88,0,757
1263.166670,10.31,4.97,4.02,4.71,0,757
1263.208330,10.48,5.06,4.91,5.06,0,757
1263.250000,11.42,5.39,8.04,4.88,0,758
1263.291670,11.15,5.88,10.72,5.23,0,758
1263.333330,11.99,5.82,11.17,5.06,0,758
1263.375000,13.77,5.91,9.38,4.88,4.4,758
1263.416670,14.01,5.39,7.6,4.88,7.5,758
1263.458330,14.53,6.09,9.83,5.06,4.4,758
1263.500000,14.69,5.93,9.83,5.23,7.5,758
1263.541670,15.9,6.25,9.83,4.88,2,758
1263.583330,14.32,5.47,10.72,5.06,2,758
1263.625000,15.02,6.12,11.62,5.23,0,758
1263.666670,15.23,6.48,11.17,4.88,0,758
1263.708330,14.24,7.32,8.94,4.88,0,758
1263.750000,11.81,6.5,6.7,4.88,0,759
1263.791670,11.99,6.46,5.81,5.41,0,759
1263.833330,11.08,7.61,4.91,5.41,0,759
1263.875000,11.56,7.86,4.91,4.88,0,760
1263.916670,11.51,7.23,2.68,5.23,0,760
1263.958330,11.54,7.46,6.25,5.41,0,760
1264.000000,11.34,7.03,5.81,5.41,0,760
1264.041670,11.28,6.75,6.7,5.23,0,760
1264.083330,11.38,6.91,4.91,5.41,10,760
1264.125000,11.28,6.88,4.47,5.06,10,761
1264.166670,11.11,7.03,6.25,4.88,10,761
1264.208330,9.8,8.56,5.81,5.41,10,761
1264.250000,9.87,9.01,2.68,5.06,10,762
1264.291670,10.75,8.62,7.15,5.06,7.5,762
1264.333330,11.56,8.5,10.28,5.23,10,762
1264.375000,12.83,8.91,11.62,5.23,0,763
1264.416670,13.94,8.51,11.17,5.23,0,763
1264.458330,14.57,8.63,11.62,5.23,0,763
1264.500000,15.61,8.65,13.85,5.23,4.4,763
1264.541670,15.7,8.67,14.3,5.23,0,763
1264.583330,14.89,8.76,10.72,5.23,0,763
1264.625000,17.05,9.63,13.41,5.23,0,763
1264.666670,14.61,9.18,13.41,5.23,2,763
1264.708330,15.69,9.67,7.6,4.88,10,763
1264.750000,14.82,9.7,6.7,5.06,10,763
1264.791670,15.16,8.86,7.6,5.06,2,763
1264.833330,14.22,8.62,6.7,5.23,2,763
1264.875000,13.71,9.16,6.25,5.06,0,763
1264.916670,13.65,8.91,4.91,5.41,0,763
1264.958330,13.01,8.43,6.25,5.06,2,763
1265.000000,13.28,8.2,4.02,5.23,4.4,763
1265.041670,13.1,8.01,4.91,5.23,2,763
1265.083330,12.76,8.03,7.6,4.88,0,763
1265.125000,12.69,7.68,4.47,4.71,0,762
1265.166670,12.86,6.91,3.12,5.41,0,762
1265.208330,12.62,6.87,6.7,4.88,0,762
1265.250000,13.06,7.13,5.81,5.23,0,762
1265.291670,13.3,7.11,8.04,5.58,0,762
1265.333330,14.1,6.69,8.04,5.41,0,762
1265.375000,15.03,6.78,9.38,5.58,0,762
1265.416670,15.4,7.03,9.83,5.76,0,762
1265.458330,16.27,7.56,10.72,5.76,0,762
1265.500000,16.95,8.25,9.83,5.76,0,762
1265.541670,18.19,8.5,11.17,5.76,0,761
1265.583330,18.32,8.76,10.28,5.76,0,761
1265.625000,19.18,9.08,9.83,5.76,0,761
1265.666670,20.06,9.4,9.38,5.41,0,760
1265.708330,20.42,8.62,7.6,5.23,0,760
1265.750000,19.71,8.56,8.04,5.06,0,760
1265.791670,19.11,8.26,4.47,4.88,0,760
1265.833330,17.96,8.44,3.57,5.41,0,760
1265.875000,17.02,8.51,3.57,5.58,0,760
1265.916670,14.98,8.27,4.47,5.23,0,760
1265.958330,15.26,7.6,4.91,5.23,0,760
1266.000000,15.27,8.19,6.25,5.58,0,760
1266.041670,11.39,7.4,3.57,5.76,0,760
1266.083330,12.68,8.58,0,0,0,760
1266.125000,10.76,8.44,2.23,3.31,0,760
1266.166670,9.58,7.2,1.34,3.31,0,760
1266.208330,9.38,7.16,0,0,0,760
1266.250000,11.59,7.92,3.57,5.93,0,760
1266.291670,15.13,8.85,4.02,5.58,0,760
1266.333330,17.32,10.37,6.25,5.76,0,760
1266.375000,19.96,10.86,7.15,5.76,0,760
1266.416670,21.09,9.73,7.6,5.76,0,760
1266.458330,22.18,9.17,7.6,5.76,0,760
1266.500000,23.32,8.68,7.15,5.93,0,759
1266.541670,24.36,9,4.91,5.23,0,758
1266.583330,25.43,8.18,5.81,5.23,0,758
1266.625000,25.62,9.2,10.28,5.58,0,758
1266.666670,25.2,9.6,8.04,5.58,0,758
1266.708330,24.66,7.15,11.17,5.41,0,758
1266.750000,24.6,6.97,8.94,5.41,0,758
1266.791670,23.55,7.52,7.6,5.23,0,758
1266.833330,22.34,9.8,4.47,5.23,0,758
1266.875000,21.21,10.87,5.81,5.06,0,760
1266.916670,19.73,11.11,7.6,5.06,0,760
1266.958330,18.56,11.33,5.81,5.23,0,760
1267.000000,17.42,11.09,9.38,5.41,2,761
1267.041670,15.87,11.32,8.94,5.41,2,761
1267.083330,15.55,10.91,5.81,5.76,0,761
1267.125000,14.95,11.5,4.47,5.06,7.5,761
1267.166670,14.78,11.42,4.47,5.41,0,761
1267.208330,14.76,11.54,7.15,5.23,2,761
1267.250000,14.76,11.22,4.02,5.41,2,762
1267.291670,15.26,11.27,7.15,5.41,2,763
1267.333330,14.45,11.01,8.04,5.93,0,763
1267.375000,15.16,10.98,7.6,5.58,7.5,763
1267.416670,16.14,9.54,8.04,5.76,2,763
1267.458330,17.28,7.8,10.28,5.58,0,763
1267.500000,18.38,7.68,11.62,5.41,0,763
1267.541670,19.42,7.05,8.04,5.06,0,763
1267.583330,20.63,5.48,10.72,4.71,0,763
1267.625000,20.52,4.87,10.28,4.88,0,762
1267.666670,20.45,5.12,10.28,5.06,0,762
1267.708330,20.23,5.1,8.94,4.71,0,762
1267.750000,19.76,4.97,8.94,4.88,0,762
1267.791670,18.96,4.86,6.25,4.88,0,762
1267.833330,17.45,4.84,5.81,4.53,0,762
1267.875000,16.28,5.74,5.81,4.36,0,762
1267.916670,13.05,6.05,0,0,0,762
1267.958330,14.62,6.67,4.47,4.71,0,762
1268.000000,14.32,7.17,4.02,4.71,0,762
1268.041670,13.68,7.18,4.91,5.58,0,762
1268.083330,9.9,6,2.23,4.01,0,762
1268.125000,8.77,5.71,2.23,3.84,0,762
1268.166670,7.25,5.5,2.23,2.09,0,762
1268.208330,7.77,5.33,0,0,0,762
1268.250000,11.56,6.28,2.23,5.93,0,762
1268.291670,13.72,8.4,2.68,5.93,0,762
1268.333330,15.26,8.71,2.68,5.41,0,762
1268.375000,16.32,9.03,4.47,5.76,0,761
1268.416670,18.07,8.98,4.47,5.76,0,761
1268.458330,20.18,7.74,2.68,4.36,0,761
1268.500000,21.01,6.82,1.34,4.36,0,760
1268.541670,22.01,5.74,0,0,0,760
1268.583330,22.61,4.01,1.34,0,0,760
1268.625000,23.87,3.88,3.57,5.76,0,759
1268.666670,23.63,5.95,4.47,5.76,0,759
1268.708330,22.33,7.35,4.47,5.58,0,759
1268.750000,22.55,8.7,3.57,5.41,0,759
1268.791670,21.53,9.68,4.02,5.58,0,759
1268.833330,19.93,9.93,1.34,5.58,0,759
1268.875000,17.96,9.82,4.47,5.58,0,760
1268.916670,15.17,9.76,4.47,5.58,0,760
1268.958330,13.49,8.73,4.47,5.58,0,760
1269.000000,13.17,8.08,2.68,5.06,0,760
1269.041670,11.92,7.94,4.47,5.41,0,760
1269.083330,11.25,7.82,2.68,3.14,0,760
1269.125000,9.91,7.43,1.34,2.44,0,761
1269.166670,9.65,7.03,0,0,0,761
1269.208330,9.55,6.87,0,0,0,761
1269.250000,12.26,7.6,2.23,5.41,0,761
1269.291670,14.62,8.63,3.57,5.76,0,761
1269.333330,16.76,10.19,4.02,5.76,0,761
1269.375000,19.35,10.47,6.25,5.76,0,761
1269.416670,20.85,10.98,5.81,5.76,0,760
1269.458330,23.5,11.4,4.47,5.76,0,760
1269.500000,24.83,10.03,3.12,5.76,0,760
1269.541670,26.06,10.21,4.47,5.76,0,759
1269.583330,27.83,9.47,5.81,5.93,0,759
1269.625000,27.88,8.51,4.02,5.58,0,758
1269.666670,28.16,10.48,4.91,5.76,0,758
1269.708330,28.05,9.67,4.47,5.76,0,758
1269.750000,26.56,11.15,5.81,5.58,0,757
1269.791670,24.57,11.57,4.47,5.58,0,757
1269.833330,23.17,11.7,4.91,5.58,0,757
1269.875000,19.38,12.41,2.68,5.23,0,758
1269.916670,17.53,11.58,4.91,5.58,0,758
1269.958330,16.51,11.1,3.12,4.71,0,758
1270.000000,15.13,11.01,1.34,0.87,0,759
1270.041670,14.13,10.63,2.68,5.23,0,759
1270.083330,13.37,10.17,0,0,0,759
1270.125000,12.6,9.9,1.34,2.61,0,759
1270.166670,12.47,9.64,2.23,2.61,0,759
1270.208330,11.25,9.52,3.57,5.41,0,759
1270.250000,14.19,10.03,1.34,4.88,0,760
1270.291670,17.16,11,3.57,6.1,0,760
1270.333330,20.63,10.7,4.91,5.76,0,760
1270.375000,22.1,10.13,7.6,5.76,0,759
1270.416670,24.04,9.87,8.04,5.76,0,759
1270.458330,24.29,9.2,8.04,5.76,0,759
1270.500000,26.23,8.44,8.04,5.76,0,759
1270.541670,26.83,8.66,7.15,5.76,0,759
1270.583330,26.94,9.49,7.6,5.58,0,759
1270.625000,26.08,9.06,7.6,5.58,0,758
1270.666670,25.13,10.66,7.15,5.23,0,758
1270.708330,24.5,10.94,7.6,5.23,0,758
1270.750000,23.82,11.17,9.38,5.23,0,759
1270.791670,23.12,11.57,10.28,5.23,0,760
1270.833330,21.03,11.81,9.38,5.23,0,760
1270.875000,19.96,10.7,8.04,4.88,2,761
1270.916670,19.2,9.31,7.6,5.06,10,761
1270.958330,17.76,8.15,10.72,5.23,10,761
1271.000000,14.59,10.73,7.6,5.06,10,762
1271.041670,14.5,10.77,3.57,5.58,10,762
1271.083330,14.37,11.17,4.02,5.41,10,762
1271.125000,14.48,10.4,7.6,5.58,10,762
1271.166670,14.76,10.38,3.57,5.41,0,762
1271.208330,14.66,10.94,3.57,5.93,0,762
1271.250000,15.13,10.93,4.91,5.23,0,762
1271.291670,16.11,11.12,9.38,5.06,0,762
1271.333330,16.58,11.1,8.94,5.41,2,762
1271.375000,18.37,11.77,7.15,5.41,0,763
1271.416670,20.24,11.58,7.15,5.23,0,763
1271.458330,20.36,11.52,10.28,4.88,0,763
1271.500000,21.5,11.81,10.28,5.06,2,762
1271.541670,22.75,11.83,9.83,5.23,0,762
1271.583330,23.58,11.91,10.28,5.23,0,762
1271.625000,24.14,11.92,8.04,5.23,0,761
1271.666670,24.1,11.98,7.6,5.06,0,761
1271.708330,24.09,11.78,5.81,5.23,0,761
1271.750000,23.18,11.87,6.25,5.41,0,760
1271.791670,22.71,12.31,4.02,5.76,0,760
1271.833330,21.07,12.75,4.47,5.58,0,760
1271.875000,19.39,12.85,0,0,0,760
1271.916670,16.44,12.61,1.34,5.41,0,760
1271.958330,16.05,12.41,2.68,5.76,0,760
1272.000000,15.01,12,4.91,5.58,0,759
1272.041670,14.58,11.58,3.57,5.41,0,759
1272.083330,13.3,11.03,3.12,5.23,0,759
1272.125000,12.2,10.4,1.34,2.09,0,759
1272.166670,11.52,9.91,3.12,1.92,0,759
1272.208330,11.49,9.84,2.23,2.26,2,759
1272.250000,13.29,10.59,1.34,5.58,0,758
1272.291670,15.04,11.56,1.34,6.1,0,758
1272.333330,17.4,12.31,3.57,5.76,0,758
1272.375000,18.17,12.25,4.02,5.58,0,758
1272.416670,19.41,11.73,3.12,5.93,0,757
1272.458330,21.79,12.35,2.23,5.58,0,757
1272.500000,22.78,12.53,2.68,5.58,0,756
1272.541670,24.63,12.6,2.23,5.76,0,755
1272.583330,25.05,12.52,2.23,5.76,0,755
1272.625000,25.11,12.52,2.23,4.88,10,755
1272.666670,22.81,13.78,7.15,4.01,10,755
1272.708330,21.03,15.33,5.81,5.76,10,755
1272.750000,20.1,14.48,9.38,5.58,10,755
1272.791670,20.01,13.21,6.25,5.58,10,755
1272.833330,19.24,13.09,5.81,5.76,10,755
1272.875000,19.17,13.24,5.81,5.58,10,755
1272.916670,19.28,13.03,3.57,5.58,10,755
1272.958330,17.9,14,3.57,5.93,10,755
1273.000000,16.68,14.53,2.68,5.76,10,754
1273.041670,17.33,14.14,3.57,5.76,10,754
1273.083330,17.78,14.05,3.12,5.58,10,754
1273.125000,16.13,14.31,3.12,5.41,7.5,754
1273.166670,17.31,14.36,2.23,5.41,10,754
1273.208330,16.75,14.67,3.12,5.41,10,754
1273.250000,16.65,15.1,5.81,5.76,7.5,754
1273.291670,17.36,14.58,4.47,5.76,10,755
1273.333330,17.59,14.77,7.15,5.76,7.5,755
1273.375000,17.32,15.07,9.38,5.58,10,755
1273.416670,16.5,13.98,9.38,5.76,10,756
1273.458330,17.52,13.82,9.83,5.58,7.5,756
1273.500000,18.09,13.76,10.72,5.58,10,756
1273.541670,18.35,13.65,9.38,5.41,10,756
1273.583330,20.47,14.4,9.38,5.58,2,756
1273.625000,19.05,13.7,10.72,5.58,10,756
1273.666670,18.67,14.14,8.94,5.58,7.5,756
1273.708330,18.91,13.65,7.15,5.58,10,756
1273.750000,18.1,12.78,7.15,5.23,7.5,756
1273.791670,17.36,12.98,7.6,5.23,0,755
1273.833330,17.19,13.12,7.15,5.06,2,755
1273.875000,17,13.28,3.57,4.01,2,756
1273.916670,16.84,13.46,4.91,5.06,7.5,756
1273.958330,16.64,12.48,5.81,4.88,7.5,756
1274.000000,16.31,12.21,2.23,5.23,10,755
1274.041670,14.72,13.41,2.68,3.66,10,755
1274.083330,14.28,13.74,2.68,2.44,10,755
1274.125000,14.01,13.76,0,0,4.4,754
1274.166670,14.02,13.88,1.34,0.34,10,754
1274.208330,14.16,14.01,0,0,10,754
1274.250000,14.73,14.36,0,0,10,754
1274.291670,15.1,14.8,0,0,10,754
1274.333330,15.54,14.71,1.34,5.93,10,754
1274.375000,16.65,14.84,1.34,4.71,10,755
1274.416670,16.61,15.06,2.23,4.71,7.5,755
1274.458330,18.12,15.2,6.7,5.76,4.4,755
1274.500000,19.72,14.87,7.6,5.76,2,755
1274.541670,20.83,14.2,11.62,5.58,4.4,755
1274.583330,19.51,14.61,6.7,5.41,7.5,755
1274.625000,18.17,13.95,8.94,5.41,7.5,755
1274.666670,18.37,13.97,9.38,5.23,7.5,756
1274.708330,18.37,13.25,7.6,5.41,4.4,756
1274.750000,18.78,13.13,6.7,5.23,10,756
1274.791670,17.77,12.41,7.15,5.23,4.4,756
1274.833330,17.09,11.9,7.6,5.23,0,756
1274.875000,16.46,10.95,9.38,5.23,0,758
1274.916670,15.9,10.98,8.94,5.23,0,758
1274.958330,15.53,10.67,5.81,5.06,0,758
1275.000000,15.23,10.93,4.91,5.41,10,758
1275.041670,15.16,11.11,4.47,5.76,10,758
1275.083330,15.06,11.33,0,0,10,758
1275.125000,14.72,11.76,2.23,5.23,10,758
1275.166670,14.56,11.95,1.34,5.23,10,758
1275.208330,14.5,12.06,2.68,5.58,10,758
1275.250000,14.9,12.17,2.23,5.41,10,759
1275.291670,15.68,12.4,4.02,5.58,10,759
1275.333330,15.85,12.54,4.02,5.58,10,759
1275.375000,16.78,12.22,6.25,5.93,2,760
1275.416670,17.56,12.31,8.04,5.58,10,760
1275.458330,17.45,12.78,8.94,5.76,2,760
1275.500000,17.85,12.8,9.83,5.93,2,760
1275.541670,18.91,12.73,10.72,5.58,2,760
1275.583330,20.2,12.77,8.94,5.58,2,760
1275.625000,20.93,12.92,7.15,5.23,2,760
1275.666670,19.71,13.08,7.15,5.58,2,760
1275.708330,20.18,12.29,10.72,5.41,0,760
1275.750000,19.47,12.49,9.83,5.58,0,759
